(-20.2, 27.8)
(-20.2, 27.7)
(-20.2, 27.6)
(-20.2, 27.5)
(-20.2, 27.4)
(-20.2, 27.3)
(-20.2, 27.2)
(-20.2, 27.1)
(-20.2, 27.0)
(-20.2, 26.9)
(-20.2, 26.8)
(-20.2, 26.7)
(-20.2, 26.6)
(-20.2, 26.5)
(-20.2, 26.4)
(-20.2, 26.3)
(-20.2, 26.2)
(-20.1, 26.1)
(-20.0, 26.1)
(-19.9, 26.1)
(-19.8, 26.1)
(-19.7, 26.1)
(-19.6, 26.1)
(-19.5, 26.1)
(-19.4, 26.1)
(-19.3, 26.1)
(-19.2, 26.1)
(-19.1, 26.1)
(-19.0, 26.1)
(-18.9, 26.1)
(-18.8, 26.1)
(-18.7, 26.1)
(-18.6, 26.1)
(-18.5, 26.1)
(-18.4, 26.1)
(-18.3, 26.1)
(-18.2, 26.1)
(-18.1, 26.1)
(-18.0, 26.1)
(-17.9, 26.1)
(-17.8, 26.1)
(-17.7, 26.1)
(-17.6, 26.1)
(-17.5, 26.1)
(-17.4, 26.1)
(-17.3, 26.1)
(-17.2, 26.1)
(-17.1, 26.1)
(-17.0, 26.1)
(-16.9, 26.1)
(-16.8, 26.1)
(-16.7, 26.1)
(-16.6, 26.1)
(-16.5, 26.1)
(-16.4, 26.1)
(-16.3, 26.1)
(-16.2, 26.1)
(-16.1, 26.1)
(-16.0, 26.1)
(-15.9, 26.1)
(-15.8, 26.1)
(-15.7, 26.1)
(-15.6, 26.1)
(-15.5, 26.1)
(-15.4, 26.1)
(-15.3, 26.1)
(-15.2, 26.1)
(-15.1, 26.1)
(-15.0, 26.1)
(-14.9, 26.1)
(-14.8, 26.1)
(-14.7, 26.1)
(-14.6, 26.1)
(-14.5, 26.1)
(-14.4, 26.1)
(-14.3, 26.1)
(-14.2, 26.1)
(-14.1, 26.1)
(-14.0, 26.1)
(-13.9, 26.1)
(-13.8, 26.1)
(-13.7, 26.1)
(-13.6, 26.1)
(-13.5, 26.1)
(-13.4, 26.1)
(-13.3, 26.1)
(-13.2, 26.1)
(-13.1, 26.1)
(-13.0, 26.1)
(-12.9, 26.1)
(-12.8, 26.1)
(-12.7, 26.1)
(-12.6, 26.1)
(-12.5, 26.1)
(-12.4, 26.1)
(-12.3, 26.1)
(-12.2, 26.1)
(-12.1, 26.0)
(-12.0, 25.9)
(-11.9, 25.8)
(-11.8, 25.7)
(-11.7, 25.6)
(-11.6, 25.5)
(-11.5, 25.4)
(-11.4, 25.3)
(-11.3, 25.2)
(-11.2, 25.1)
(-11.1, 25.0)
(-11.0, 25.0)
(-10.9, 25.0)
(-10.8, 25.0)
(-10.7, 25.0)
(-10.6, 25.0)
(-10.5, 25.0)
(-10.4, 25.0)
(-10.3, 25.0)
(-10.2, 25.0)
(-10.1, 25.0)
(-10.0, 25.0)
(-9.9, 25.0)
(-9.8, 25.0)
(-9.7, 25.0)
(-9.6, 25.0)
(-9.5, 25.0)
(-9.4, 25.0)
(-9.3, 25.0)
(-9.2, 25.0)
(-9.1, 25.0)
(-9.0, 25.0)
(-8.9, 25.0)
(-8.8, 25.0)
(-8.7, 25.0)
(-8.6, 25.0)
(-8.5, 25.0)
(-8.4, 25.0)
(-8.3, 25.0)
(-8.2, 25.0)
(-8.1, 25.0)
(-8.0, 25.0)
(-7.9, 25.0)
(-7.8, 24.9)
(-7.7, 24.8)
(-7.6, 24.7)
(-7.5, 24.6)
(-7.4, 24.5)
(-7.3, 24.4)
(-7.2, 24.3)
(-7.1, 24.2)
(-7.0, 24.1)
(-6.9, 24.1)
(-6.8, 24.1)
(-6.7, 24.1)
(-6.6, 24.1)
(-6.5, 24.1)
(-6.4, 24.1)
(-6.3, 24.1)
(-6.2, 24.1)
(-6.1, 24.1)
(-6.0, 24.1)
(-5.9, 24.1)
(-5.8, 24.1)
(-5.7, 24.1)
(-5.6, 24.1)
(-5.5, 24.1)
(-5.4, 24.1)
(-5.4, 24.1)
(-5.5, 24.0)
(-5.6, 23.9)
(-5.6, 23.8)
(-5.7, 23.7)
(-5.7, 23.6)
(-5.8, 23.5)
(-5.9, 23.4)
(-5.9, 23.3)
(-6.0, 23.2)
(-6.0, 23.1)
(-6.1, 23.0)
(-6.2, 22.9)
(-6.2, 22.8)
(-6.3, 22.7)
(-6.3, 22.6)
(-6.4, 22.5)
(-6.5, 22.4)
(-6.5, 22.3)
(-6.6, 22.2)
(-6.6, 22.1)
(-6.7, 22.0)
(-6.8, 21.9)
(-6.8, 21.8)
(-6.9, 21.7)
(-6.9, 21.6)
(-7.0, 21.5)
(-7.0, 21.4)
(-7.0, 21.3)
(-7.0, 21.2)
(-7.0, 21.1)
(-7.1, 21.0)
(-7.2, 20.9)
(-7.3, 20.8)
(-7.4, 20.7)
(-7.4, 20.6)
(-7.5, 20.5)
(-7.6, 20.4)
(-7.6, 20.3)
(-7.7, 20.2)
(-7.7, 20.1)
(-7.8, 20.0)
(-7.9, 19.9)
(-7.9, 19.8)
(-8.0, 19.7)
(-8.0, 19.6)
(-8.1, 19.5)
(-8.2, 19.4)
(-8.2, 19.3)
(-8.3, 19.2)
(-8.3, 19.1)
(-8.4, 19.0)
(-8.5, 18.9)
(-8.5, 18.8)
(-8.6, 18.7)
(-8.6, 18.6)
(-8.7, 18.5)
(-8.8, 18.4)
(-8.8, 18.3)
(-8.9, 18.2)
(-8.9, 18.1)
(-9.0, 18.0)
(-9.1, 17.9)
(-9.1, 17.8)
(-9.2, 17.7)
(-9.2, 17.6)
(-9.3, 17.5)
(-9.4, 17.4)
(-9.5, 17.3)
(-9.6, 17.2)
(-9.7, 17.1)
(-9.8, 17.0)
(-9.9, 16.9)
(-10.0, 16.8)
(-10.1, 16.7)
(-10.2, 16.6)
(-10.3, 16.5)
(-10.4, 16.4)
(-10.5, 16.3)
(-10.6, 16.2)
(-10.7, 16.1)
(-10.8, 16.0)
(-10.9, 15.9)
(-11.0, 15.8)
(-11.1, 15.7)
(-11.2, 15.6)
(-11.2, 15.5)
(-11.2, 15.4)
(-11.2, 15.3)
(-11.3, 15.2)
(-11.4, 15.1)
(-11.5, 15.0)
(-11.6, 14.9)
(-11.7, 14.8)
(-11.8, 14.7)
(-11.9, 14.6)
(-12.0, 14.5)
(-12.1, 14.4)
(-12.2, 14.3)
(-12.3, 14.2)
(-12.4, 14.1)
(-12.5, 14.0)
(-12.6, 13.9)
(-12.7, 13.8)
(-12.8, 13.7)
(-12.9, 13.6)
(-13.0, 13.5)
(-13.1, 13.4)
(-13.2, 13.3)
(-13.3, 13.2)
(-13.4, 13.1)
(-13.5, 13.0)
(-13.6, 12.9)
(-13.7, 12.8)
(-13.8, 12.7)
(-13.9, 12.6)
(-14.0, 12.5)
(-14.1, 12.4)
(-14.2, 12.3)
(-14.3, 12.2)
(-14.4, 12.1)
(-14.5, 12.0)
(-14.5, 11.9)
(-14.6, 11.8)
(-14.7, 11.7)
(-14.8, 11.6)
(-14.9, 11.5)
(-15.0, 11.4)
(-15.1, 11.3)
(-15.2, 11.2)
(-15.3, 11.1)
(-15.4, 11.0)
(-15.5, 10.9)
(-15.6, 10.8)
(-15.7, 10.7)
(-15.8, 10.6)
(-15.9, 10.5)
(-16.0, 10.4)
(-16.1, 10.3)
(-16.2, 10.2)
(-16.2, 10.1)
(-16.2, 10.0)
(-16.2, 9.9)
(-16.2, 9.8)
(-16.2, 9.7)
(-16.2, 9.6)
(-16.2, 9.6)
(-16.3, 9.6)
(-16.4, 9.5)
(-16.5, 9.4)
(-16.6, 9.3)
(-16.7, 9.2)
(-16.8, 9.1)
(-16.9, 9.0)
(-17.0, 8.9)
(-17.1, 8.8)
(-17.2, 8.7)
(-17.3, 8.6)
(-17.4, 8.5)
(-17.5, 8.4)
(-17.6, 8.3)
(-17.7, 8.2)
(-17.8, 8.1)
(-17.9, 8.0)
(-18.0, 7.9)
(-18.1, 7.8)
(-18.1, 7.7)
(-18.2, 7.6)
(-18.3, 7.5)
(-18.3, 7.4)
(-18.4, 7.3)
(-18.5, 7.2)
(-18.6, 7.1)
(-18.6, 7.0)
(-18.6, 6.9)
(-18.7, 6.8)
(-18.7, 6.7)
(-18.8, 6.6)
(-18.9, 6.5)
(-19.0, 6.4)
(-19.1, 6.3)
(-19.2, 6.2)
(-19.3, 6.1)
(-19.4, 6.0)
(-19.5, 5.9)
(-19.6, 5.8)
(-19.7, 5.7)
(-19.8, 5.6)
(-19.9, 5.5)
(-20.0, 5.4)
(-20.1, 5.3)
(-20.2, 5.2)
(-20.3, 5.1)
(-20.4, 5.0)
(-20.5, 4.9)
(-20.6, 4.8)
(-20.7, 4.7)
(-20.8, 4.6)
(-20.9, 4.5)
(-21.0, 4.4)
(-21.1, 4.3)
(-21.2, 4.2)
(-21.2, 4.1)
(-21.2, 4.0)
(-21.3, 3.9)
(-21.3, 3.8)
(-21.3, 3.7)
(-21.4, 3.6)
(-21.4, 3.5)
(-21.4, 3.4)
(-21.5, 3.3)
(-21.5, 3.2)
(-21.6, 3.1)
(-21.6, 3.0)
(-21.6, 2.9)
(-21.7, 2.8)
(-21.7, 2.7)
(-21.8, 2.6)
(-21.8, 2.5)
(-21.8, 2.4)
(-21.9, 2.3)
(-21.9, 2.2)
(-22.0, 2.1)
(-22.0, 2.0)
(-22.0, 1.9)
(-22.1, 1.8)
(-22.1, 1.7)
(-22.1, 1.6)
(-22.2, 1.5)
(-22.2, 1.4)
(-22.3, 1.3)
(-22.3, 1.2)
(-22.3, 1.1)
(-22.4, 1.0)
(-22.4, 0.9)
(-22.5, 0.8)
(-22.5, 0.7)
(-22.6, 0.7)
(-22.7, 0.7)
(-22.8, 0.7)
(-22.9, 0.7)
(-23.0, 0.7)
(-23.1, 0.7)
(-23.2, 0.7)
(-23.3, 0.7)
(-23.4, 0.7)
(-23.5, 0.7)
(-23.6, 0.7)
(-23.7, 0.7)
(-23.8, 0.7)
(-23.9, 0.7)
(-24.0, 0.7)
(-24.1, 0.7)
(-24.2, 0.7)
(-24.3, 0.7)
(-24.4, 0.7)
(-24.5, 0.7)
(-24.6, 0.7)
(-24.7, 0.7)
(-24.8, 0.7)
(-24.9, 0.7)
(-25.0, 0.7)
(-25.1, 0.7)
(-25.2, 0.7)
(-25.3, 0.7)
(-25.4, 0.7)
(-25.5, 0.7)
(-25.6, 0.7)
(-25.7, 0.7)
(-25.8, 0.7)
(-25.9, 0.7)
(-26.0, 0.7)
(-26.1, 0.7)
(-26.2, 0.7)
(-26.3, 0.7)
(-26.4, 0.7)
(-26.5, 0.7)
(-26.6, 0.7)
(-26.7, 0.7)
(-26.8, 0.7)
(-26.9, 0.7)
(-27.0, 0.7)
(-27.1, 0.7)
(-27.2, 0.7)
(-27.3, 0.7)
(-27.4, 0.7)
(-27.5, 0.7)
(-27.6, 0.7)
(-27.7, 0.7)
(-27.8, 0.7)
(-27.9, 0.7)
(-28.0, 0.7)
(-28.1, 0.7)
(-28.2, 0.7)
(-28.3, 0.6)
(-28.4, 0.6)
(-28.5, 0.5)
(-28.6, 0.4)
(-28.7, 0.4)
(-28.8, 0.3)
(-28.9, 0.3)
(-29.0, 0.2)
(-29.1, 0.1)
(-29.2, 0.1)
(-29.3, 0.0)
(-29.4, 0.0)
